key,source,target
/9F097BED407CC7454CC6E8ACA0BDDB95,Combine,Об'єднати
/45C92E954CD7F0F1E3C1AB90E9226912,ConsoleCmd,
/1B369D714EA0E9A83E603A9734032800,DC Collision Check Tool,
/41452ABF45A2EAA8F4F415872FC50087,DC Collision Check Tool,Інструмент перевірки колізій DC
/6C6C4AB84FA39F6B9F104F943650AA3D,DC Combine Texture Tool,
/B4C3E0C64E4F709347CE5582D6C99FAD,DC Combine Texture Tool,
/36ACC0F34612BED05F31289BE1E34F22,DC Convert GameSpawner Tool,
/169331F94377E8DFBEFFE394E8F1CE3E,DC Light Modify Tool,
/55806D6C45381E27EB14598BC217B5AD,DC Tool Name,DC Назва інструменту
/6A0F40844964C8E52B06C88E7FC4E407,DCTools,
/389C30DE43BA37427DE08FBD1439692B,DC에 사용되는 툴들,
/E2BAF1554C58562C67D0EC986575E4FB,Deathcam Time Over,Час камери смерті закінчився
/8E07926E4DD14698E021FF9B08F8187B,Defeat,Поразка
/E31592724AC0F047B43FE49FED16C591,Depthfade Length,Depthfade Length Length
/B75A535345F5C7EEC73045BBCCAD561A,Discounted,Зі знижкою
/C463D9BB4A232F1C33CBB0B625CAFDFC,Draw,Нічия
/466CAD2A4E149DCA385055BDEE84A89C,Dungeon Name,Назва підземелля
/A25AB918468079014F3B2C92BF499567,Dungeon Name,Назва підземелля
/B074093048247007AC45328E4DA4DAF7,ESC,
/551FF31446163F231432DDA64FB2A2B3,Forward,Вперед
/1C4377E74880FAA2E2C5BCB90CB920D0,Green,Зелений
/A4E7419544B32FE9A75BB8B263A9BA09,High,Високий
/F38B4F904CCE29C3C180169B9755BB71,"Hit Count : 4
Regen Time : 30s","Кількість влучень : 4
Час регенерації : 30с"
/F076A90C41D1806D3394F99B1DEA173D,Hit Count : 5,Кількість влучень: 5
/E3A82A4846CB46759A59FA99CC20CC72,Hit Destroy,Удар знищити
/1561A17E4B198B16E998E999073D9EA6,Immortal,Безсмертний
/084A12BA4B02A14BBAB7A5951F2309D5,Init,
/143CF7044695EA89A72F8EB1094358CB,Intensity 최소 / 최대 값,Інтенсивність 최소 / 최대 값
/35ACADB24C421B5F5D974180A2094E0B,Intermission,Антракт
/95D5091648D7A74CE621D5B3E834E0EB,Intermission,Антракт
/C17BAAA14BA0676721FE32A2AFA11C41,Inventory,Інвентар
/F7082FA14A5214E001BC1786E86C045D,LightSource 찾기,Джерело світла 찾기
/A31CED624E90AB315CA703B9B9B26F99,Low,Низький
/DEE2907D444D9F7DAFC49E831DC01ADE,Merchant Name,Ім'я продавця
/E74178BC444D94CF6339679A1BD3E0CD,Mid,
/B6AB47EF415F9B416371EE873B21C9BD,MusicPlaying,Музичне відтворення
/651509AB4A4F6B015F52ABA753B19764,Nickname,Нікнейм
/CA6DFC194A98BD9EAD90C198223BD133,Nickname,Нікнейм
/1F1EF4D64A414FF983AE86A5624BBF06,NicknameDummy,
/BCA67DE7439C0572926EFE98701D9C1F,Offset,Зсув
/056C6A5145FB46AC068BE3A1E60AC3C5,Open,Відкрити
/4BB973FB452261657DEE679DE2982832,PlayerID,
/993F150E4E837438F8234AB71E9B18F9,PropActor: {0} Checked NetOnLoadClient.,PropActor: {0} Перевірено NetOnLoadClient.
/6B75EA714903472021F1E2A68A817DB1,Rank Title,Назва рангу
/C96D9EED47DD6F04E0FAC587EB29BB4B,Rank Title III,Назва рангу III
/38F4436C4EF64478C2341F843D81D61D,RankTitle,
/9BA8E6A643B7A71A1190458025C7E3B6,RankTitle,Звання
/4A2386D747D1FD25A1F96BBDAF43308A,Red,Червоний
/383E35C84D14F024F69C2EB41922E3E0,Round 1,Раунд 1
/696226364AF1313B86DC3BB449C72283,Round 1,Раунд 1
/7795EC08477A3CF398E369B952A8C5D9,Round 1,Раунд 1
/CE22D2234AF0FF5C29F46D80E762E18A,Round 2,Раунд 2
/01FCFF4846F574A62DBA148E18BA4040,Round {0},Раунд {0}
/133B4FCD48E57E5303BE6B880B622F59,Round {0},Раунд {0}
/D6B8F17C402505D93CCA8394FC0EA7C6,Show DC Convert GameSpawner Tool,Показати DC Convert GameSpawner Tool
/B190CC874913AF5AF61575B256B05E36,Show DC LightModify Tool,Показати DC LightModify Tool
/3C953F2E46A4CBB337A1EBA39419564F,Sort Option,Параметр сортування
/25C52A704C43E6F14E48F39BC75BB859,Start as soon as all users enter... ,"Почніть, як тільки всі користувачі увійдуть... "
/A6B39E6E458DD7845A1B6CB79CC21C88,Sticky Tar Ver. Test,Sticky Tar Ver. Тест
/78CB25A244CEA7CD815B58B81E2DD4C5,Storage,Сховище
/01050518435441DE913579AD68391C48,TabName,Назва вкладки
/855A65CE487B9B0BF7D79CB228B93424,TabName,Назва вкладки
/EB23C8C049BB8E22EA7814AFE0BA45E0,TabName,Назва вкладки
/960160F3485D7BB2BCB641890F4D92DC,Text Block,Текстовий блок
/74024458403B5461C69F61A7206EB72B,Text_Arena Results,Text_Результати на арені
/86DB3FCF43EDE31BDC7A6C849AD7ECA1,Text_Check out your performance in this battle,Text_Перевірте свій виступ у цій битві
/4CF5874945309708C5F8128B8CC1E91E,Text_Redeem,
/BA61F0E84868877472214BB72C3460DD,Text_Reward Name,Text_Назва винагороди
/CF5DD2AE4FEB5206404F6DB6260845FF,Thorny Bramble Ver. Test,
/F8B418294F4D247CA6F144BA30124306,Thorny Bramble Ver. Test,Випробування Колючий чагарник
/D3988C9842DFA3378D89148C9948E1C0,Trap Test Area,Випробувальна Зона пастки
/6EF8C3334A88492AC8F3528DF3F19591,Victory,Перемога
/9E0678934991A64E53AE2C8310C5F0A5,sadasd,
/19202736401300097667D38E1407112F,{0},
/696303A34951439EB327B5BD1472B3E2,{0} ({1}),
/6C041682478C9373FE72E0BA19EBA345,{0} ({1}),
/71DA90A043AB0B75C950C398C3A9C073,{0} ({1}),
/32CF23EB4D69FD2519336B94F240346E,{0} ~ {1},
/B3E3265F45DEC9682F94CD98AC5CB4EA,{0} ~ {1},
/07A5A0F64D0FC703B25FA782EE0E8540,{0}:{1},
/00B2CD4C4606C83D01E9E6B1F79E8286,{ScriptText}{ArrayElement},
/3C9A11B84102022CB744C4A10CDA58CE,{ScriptText}{ArrayElement},
/3AFB497949F4AE78ECEBC9AF79C12B8E,라이트 찾기,
/02B7CD30441493465DF591B83F789296,문서,
/4E5AAF5448B4C47A1F34DC81051CE724,문의,
/308959E442324031A75E32A4EF8D1D7E,백업,
/3F48122F4EF754E1AF7678A8766E2B7E,백업 데이터 대비값으로 활용?,
/A90049B042EEBA008D1463B0E47AA2E5,백업데이터,
/654424344559F97D6024DCB55C70A685,복원,
/0F0C1F1146F3DC2D3D6BFC9A1CEFEEE5,소스 텍스쳐 연결이 모두 비어 있습니다.  텍스쳐를 연결 해 주세요.,
/68518E88478A193A9FDE28BE3C6C6F98,실패,
/866C3D5F47E8C3A2FB4851A97AACE1D9,없음,
/DD38647F44AD84BCC2E913A1613BEBDB,없음,
/76547BB943EA9F34403E91A9B7BBB69A,적용,
/EA4E8F434B21EF767881E1B994B41247,체크 완료,
/32F1F7A64EBAF9F6D9BD61AFFC5E124B,체크가 끝났습니다.  로그를 확인 해 주세요,
DC/4851026345CA7405436DB4B8D36B254E,(Fighter),(Боєць)
DC/1744FF4C4FFBCA83A28A9895080DD2EA,0000,
DC/54C6FE0744B1299D40163FA4F87C480F,0000,
DC/A5CB9FC44C3C4405190F1D8BD99D09C2,0000,
DC/C871F8EC4854EB4F9AACDF875B64E797,10,
DC/Text_DataAsset_CharacterSkinDescData_Skeleton_SkeletonDesc,"<MagicResistance>+[0] #</>
<ArmorRating>-[0] #</>",
DC/3B6887974EC2B46619C708B492C0344C,"<MagicResistance>-[0] #</>
<ArmorRating>+[0] #</>",
DC/Text_DataAsset_PoisonedWeapon_Desc_PoisonedWeaponDesc,A successful attack applies poison that deals <Exec.MagicalDamageBase>[0] _</> over <Duration>[0] seconds</>. The poison can stack up to 5 times.,"Успішна атака застосовує отруту, яка завдає <Exec.MagicalDamageBase>[0] _</> протягом <Duration>[0] секунд</>. Отрута може накопичуватися до 5 разів."
DC/Text_DataAsset_IMC_KBM_Act_Mappings_DisplayCategory_Rest,Action,Дія
DC/Text_DataAsset_SurvivalistTongue_Desc_SurvivalistTongueDesc,All consumables have a {0}% effect increase.,Всі витратні матеріали отримують {0}% збільшення ефекту.
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_Reload_FullAmmo,Already fully loaded.,Вже повністю завантажено.
DC/Text_DataAsset_MagicProtectionPotion_Desc_MagicProtectionPotionDesc,An effective potion to help aid against magical threats.,Ефективне зілля для захисту від магічних загроз.
DC/Text_DataAsset_BindEvil_Desc_BindEvilDesc,Binds the target for <Duration>[0] seconds</>.,Зв'язує ціль на <Duration>[0] секунд</>.
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_Item_InvalidItem,Cannot pick up this item.,Неможливо взяти цей елемент.
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_Item_CannotUse,Cannot use this item.,Неможливо використати цей предмет.
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_Skill_CannotActivateWhileMoving,Cannot use while moving.,Не можна використовувати під час руху.
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_Skill_NoTargetAimed,Crosshair has no target.,Перехрестя не має цілі.
DC/Text_DataAsset_PowerofSacrifice_Desc_PowerofSacrificeDesc,Deal <Exec.MagicalDamageBase>[0] _</> per second to the target while increasing their <StrengthBase>_ by [1]</> and <VigorBase>_ by [1]</> for <Duration>[2] seconds</>. Self casts if no target is found.,"Завдає цілі <Exec.MagicalDamageBase>[0]_</> за секунду, одночасно збільшуючи її <StrengthBase>_ на [1]</> і <VigorBase>_ на [1]</> протягом <Duration>[2] секунд</>. Самозастосовується, якщо ціль не знайдено."
DC/Text_DataAsset_BattleAxeUniqueEffect_Desc_BattleAxeUniqueEffectDesc,Deal <Exec.MagicalDamageTrue>[0] _</> to the target and cause the target to only hear their own screams for <Duration>[1] seconds</>.,Завдає цілі <Exec.MagicalDamageTrue>[0] _</> і змушує ціль чути лише власні крики протягом <Duration>[1] секунд</>.
DC/Text_DataAsset_Caltrop_Desc_CaltropDesc,Drops Caltrops at your feet that deal <Exec.PhysicalDamageBase>[1] _</> and slows the <MoveSpeedMod>_ by [0]%</> of anything that steps on them for <Duration>[0] seconds</>.,"Кидає під ноги калтропи, які завдають <Exec.PhysicalDamageBase>[1] _</> і сповільнюють <MoveSpeedMod>_ на [0]%</> всього, що на них наступає, на <Duration>[0] секунд</>."
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_Pickpocket_Failed,Failed to steal.,Не вдалося вкрасти.
DC/Text_DataAsset_MultiShot_Desc_MultiShotDesc,Fire 5 arrows at once in a cone shaped dispersion.,Випустіть 5 стріл одночасно в конусоподібному розсіюванні.
DC/Text_DataAsset_QuickShot_Desc_QuickShotDesc,Fire arrows in a quick succession. Each bow-type will fire a different amount of arrows.,Стріляйте стрілами у швидкій послідовності. Кожен тип лука випускає різну кількість стріл.
DC/Text_DataAsset_MagicMissile_Desc_MagicMissileDesc,Fire up to 10 homing missile that each deal <Exec.MagicalDamageBase>[0] _</>. Stops firing when you move.,"Випустити до 10 самонавідних ракет, які завдають <Exec.MagicalDamageBase>[0] _</>. Припиняє вогонь, коли ви рухаєтеся."
DC/Text_DataAsset_FieldRation_Desc_FieldRationDesc,Forage food and recover <Exec.PhysicalHealBase>[0] _</>.,Використайте їжу та відновіть <Exec.PhysicalHealBase>[0] _</>.
DC/Text_DataAsset_SurvivalBowUniqueEffect_Desc_SurvivalBowUniqueEffectDesc,Gain <ActionSpeed>[0]% _</> and fire arrows that fly in a straight line.,"Отримати <ActionSpeed>[0]% _</> і стріляти стрілами, що летять по прямій лінії."
DC/Text_DataAsset_HolyAura_Desc_HolyAuraDesc,Gain <ArmorRating>[0] _</> and <MagicResistance>[0] _</>. This effects both yourself and allies.,"Отримайте <ArmorRating>[0] _</> та <MagicResistance>[0] _</>. Це впливає як на вас, так і на союзників."
DC/Text_DataAsset_Antimagic_Desc_AntimagicDesc,Gain <FireMagicalReduction>[0]% magical damage reduction</> except against <DivineMagicalReduction>divine magic</>.,"Отримайте <FireMagicalReduction>[0]% зменшення магічної шкоди</>, окрім <DivineMagicalReduction>божественної магії</>."
DC/Text_DataAsset_PerfectBlock_Desc_PerfectBlockDesc,Gain <ImpactResistance>[0] _</> for <Duration>[0] seconds</>.,Отримати <ImpactResistance>[0] _</> на <Duration>[0] секунд</>.
DC/Text_DataAsset_IronWill_Desc_IronWillDesc,Gain <MagicResistance>[0] _</> and ignore knockback effects.,Отримайте <MagicResistance>[0] _</> та ігноруйте ефекти віддачі.
DC/Text_DataAsset_ManaSurge_Desc_ManaSurgeDesc,Gain <MagicalDamageMod>[0]% _</>.,Отримайте <MagicalDamageMod>[0]% _</>.
DC/Text_DataAsset_DarkEnhancement_Desc_DarkEnhancementDesc,Gain <MagicalDarkDamageMod>[0]% _</> towards dark magic spells.,Отримайте <MagicalDarkDamageMod>[0]% _</> до заклинань темної магії.
DC/Text_DataAsset_AdvancedHealer_Desc_AdvancedHealerDesc,Gain <MagicalHealBase>[0] _</>.,Отримайте <MagicalHealBase>[0] _</>.
DC/Text_DataAsset_Vampirism_Desc_VampirismDesc,Gain <MagicalHealMod>[0]% _</>.,Отримайте <MagicalHealMod>[0]% _</>.
DC/Text_DataAsset_Robust_Desc_RobustDesc,Gain <MaxHealthMod>[0]% _</>.,Отримати <MaxHealthMod>[0]% _</>.
DC/Text_DataAsset_ProjectileResistance_Desc_ProjectileResistanceDesc,Gain <ProjectileReductionMod>[0]% _</>.,Отримати <ProjectileReductionMod>[0]% _</>.
DC/Text_DataAsset_QuickChant_Desc_QuickChantDesc,Gain <SpellCastingSpeed>[0]% _</>.,Збільшити <SpellCastingSpeed>[0]% _</>.
DC/Text_DataAsset_UndeadSlaying_Desc_UndeadSlayingDesc,Gain <UndeadDamageMod>[0]% _</> against undead monsters.,Отримайте <UndeadDamageMod>[0]% _</> проти неживих монстрів.
DC/Text_DataAsset_Malice_Desc_MaliceDesc,Gain <WillMod>[0]% _</>.,Отримайте <WillMod>[0]% _</>.
DC/Text_DataAsset_Sage_Desc_SageDesc,Gain <knowledgeMod>[0]% _</>.,Отримайте <knowledgeMod>[0]% _</>.
DC/Text_DataAsset_ProtectionPotionConsume1001_Desc_ProtectionPotionConsume1001Desc,Gain a shield that blocks <MaxPhysicalShield>[0]</> physical damage for <Duration>[0] seconds</>.,"Отримайте щит, який блокує <MaxPhysicalShield>[0]</> фізичної шкоди на <Duration>[0] секунд</>."
DC/Text_DataAsset_ProtectionPotionConsume2001_Desc_ProtectionPotionConsume2001Desc,Gain a shield that blocks <MaxPhysicalShield>[0]</> physical damage for <Duration>[0] seconds</>.,"Отримайте щит, що блокує <MaxPhysicalShield>[0]</> фізичної шкоди на <Duration>[0] секунд</>."
DC/Text_DataAsset_ProtectionPotionConsume3001_Desc_ProtectionPotionConsume3001Desc,Gain a shield that blocks <MaxPhysicalShield>[0]</> physical damage for <Duration>[0] seconds</>.,"Отримайте щит, що блокує <MaxPhysicalShield>[0]</> фізичний ушкодження на <Duration>[0] секунд</>."
DC/Text_DataAsset_ProtectionPotionConsume4001_Desc_ProtectionPotionConsume4001Desc,Gain a shield that blocks <MaxPhysicalShield>[0]</> physical damage for <Duration>[0] seconds</>.,"Отримайте щит, що блокує <MaxPhysicalShield>[0]</> фізичний ушкодження на <Duration>[0] секунд</>."
DC/Text_DataAsset_ProtectionPotionConsume5001_Desc_ProtectionPotionConsume5001Desc,Gain a shield that blocks <MaxPhysicalShield>[0]</> physical damage for <Duration>[0] seconds</>.,"Отримайте щит, який блокує <MaxPhysicalShield>[0]</> фізичної шкоди на <Duration>[0] секунд</>."
DC/Text_DataAsset_ProtectionPotionConsume6001_Desc_ProtectionPotionConsume6001Desc,Gain a shield that blocks <MaxPhysicalShield>[0]</> physical damage for <Duration>[0] seconds</>.,"Отримайте щит, що блокує <MaxPhysicalShield>[0]</> фізичної шкоди на <Duration>[0] секунд</>."
DC/Text_DataAsset_ProtectionPotionConsume7001_Desc_ProtectionPotionConsume7001Desc,Gain a shield that blocks <MaxPhysicalShield>[0]</> physical damage for <Duration>[0] seconds</>.,"Отримайте щит, який блокує <MaxPhysicalShield>[0]</> фізичної шкоди на <Duration>[0] секунд</>."
DC/Text_DataAsset_DefenseMastery_Desc_DefenseMasteryDesc,Gain an additional <ItemArmorRatingMod>[0]% _</> from equipped armor.,Отримати додатковий <ItemArmorRatingMod>[0]% _</> від екіпірованої броні.
DC/Text_DataAsset_InvisibilityPotionConsume1001_Desc_InvisibilityPotionConsume1001Desc,"Gain invisibility for <Duration>[0] seconds</>. When you move, perform an action or take damage, the effect is removed.","Отримайте невидимість на <Duration>[0] секунд</>. Коли ви рухаєтеся, виконуєте дію або отримуєте ушкодження, ефект знімається."
DC/Text_DataAsset_InvisibilityPotionConsume2001_Desc_InvisibilityPotionConsume2001Desc,"Gain invisibility for <Duration>[0] seconds</>. When you move, perform an action or take damage, the effect is removed.","Отримайте невидимість на <Duration>[0] секунд</>. Коли ви рухаєтеся, виконуєте дію або отримуєте шкоду, ефект знімається."
DC/Text_DataAsset_InvisibilityPotionConsume3001_Desc_InvisibilityPotionConsume3001Desc,"Gain invisibility for <Duration>[0] seconds</>. When you move, perform an action or take damage, the effect is removed.","Отримати невидимість на <Duration>[0] секунд</>. Коли ви рухаєтеся, виконуєте дію або отримуєте шкоду, ефект знімається."
DC/Text_DataAsset_InvisibilityPotionConsume4001_Desc_InvisibilityPotionConsume4001Desc,"Gain invisibility for <Duration>[0] seconds</>. When you move, perform an action or take damage, the effect is removed.","Отримати невидимість на <Duration>[0] секунд</>. Коли ви рухаєтеся, виконуєте дію або отримуєте шкоду, ефект знімається."
DC/Text_DataAsset_InvisibilityPotionConsume5001_Desc_InvisibilityPotionConsume5001Desc,"Gain invisibility for <Duration>[0] seconds</>. When you move, perform an action or take damage, the effect is removed.","Отримати невидимість на <Duration>[0] секунд</>. Коли ви рухаєтеся, виконуєте дію або отримуєте шкоду, ефект знімається."
DC/Text_DataAsset_InvisibilityPotionConsume6001_Desc_InvisibilityPotionConsume6001Desc,"Gain invisibility for <Duration>[0] seconds</>. When you move, perform an action or take damage, the effect is removed.","Отримати невидимість на <Duration>[0] секунд</>. Коли ви рухаєтеся, виконуєте дію або отримуєте шкоду, ефект знімається."
DC/Text_DataAsset_InvisibilityPotionConsume7001_Desc_InvisibilityPotionConsume7001Desc,"Gain invisibility for <Duration>[0] seconds</>. When you move, perform an action or take damage, the effect is removed.","Отримати невидимість на <Duration>[0] секунд</>. Коли ви рухаєтеся, виконуєте дію або отримуєте шкоду, ефект знімається."
DC/Text_DataAsset_Crush_Desc_CrushDesc,Gain the ability to destroy unreinforced doors and containers. Also gain <ImpactPower>[0] _</> on your attacks to defeat blocks and parries better.,"Отримайте здатність руйнувати неармовані двері та контейнери. Також отримайте <ImpactPower>[0]_</> на ваші атаки, щоб краще долати блоки та парирування."
DC/Text_DataAsset_SpearProficiency_Desc_SpearProficiencyDesc,"Gain the ability to equip spears. While using a spear, gain <PhysicalPower>[0] _</>.",Отримайте можливість споряджати списи. Під час використання списа ви отримуєте <PhysicalPower>[0] _</>.
DC/Text_DataAsset_MusicMemory1_Desc_MusicMemory1Desc,Gain the ability to store up to 5 sheets of music.,Отримати можливість зберігати до 5 нот.
DC/Text_DataAsset_MusicMemory2_Desc_MusicMemory2Desc,Gain the ability to store up to 5 sheets of music.,Отримайте можливість зберігати до 5 нот.
DC/Text_DataAsset_StoryTeller_Desc_StoryTellerDesc,Give all nearby party members around a <WillBase>+[0] _</> and <KnowledgeBase>+[0] _</> buff.,Дайте всім членам партії навколо баф <WillBase>+[0] _</> і <KnowledgeBase>+[0] _</>.
DC/Text_DataAsset_Jokester_Desc_JokesterDesc,Give all party members <AllAttributes>+[0] _</>.,Дає всім членам партії <AllAttributes>+[0] _</>.
DC/Text_DataAsset_BalladOfCourage_Desc_BalladOfCourageDesc,Grants the performer <PhysicalPower>[0]/[1]/[2] _</> for <Duration>[0]/[1]/[2] seconds</>. Song does not stack on itself.,Дає <PhysicalPower>[0]/[1]/[2] _</> на <Duration>[0]/[1]/[2] секунд</>. Пісня не накладається на себе.
DC/Text_DataAsset_Haste_Desc_HasteDesc,"Grants the target <MoveSpeedMod>[0]% _</>, <ActionSpeed>[0]% _</>, <SpellCastingSpeed>[0]% _</> for <Duration>[0] seconds</>. Self cast if no target is found.","Надає цілі <MoveSpeedMod>[0]% _</>, <ActionSpeed>[0]% _</>, <SpellCastingSpeed>[0]% _</> на <Duration>[0] секунд</>. Самозастосовується, якщо ціль не знайдено."
DC/Text_DataAsset_DivineStrike_Desc_DivineStrikeDesc,Grants the target <PhysicalDamageBase>[0] _</> for <Duration>[0] seconds</>. Self cast if no target is found.,"Надає цілі <PhysicalDamageBase>[0] _</> на <Duration>[0] секунд</>. Самозастосовується, якщо ціль не знайдено."
DC/Text_DataAsset_Bless_Desc_BlessDesc,"Grants the target <StrengthBase>[0] _</>, <AgilityBase>[0] _</>, <WillBase>[0] _</> for <Duration>[0] seconds</>. Self cast if no target is found.","Дає цілі <StrengthBase>[0] _</>, <AgilityBase>[0] _</>, <WillBase>[0] _</> на <Duration>[0] секунд</>. Самозастосовується, якщо ціль не знайдено."
DC/Text_DataAsset_Protection_Desc_ProtectionDesc,Grants the target a shield that blocks <MaxPhysicalShield>[0]</> physical damage for <Duration>[0] seconds</>.,"Надає цілі щит, який блокує <MaxPhysicalShield>[0]</> фізичної шкоди на <Duration>[0] секунд</>."
DC/Text_DataAsset_Invisibility_Desc_InvisibilityDesc,"Grants the target invisibility for <Duration>[0] seconds</>. While active, the target also gains <MoveSpeedMod>[0]% _</>. Self cast if no target is found.","Надає цілі невидимість на <Duration>[0] секунд</>. Під час дії ціль також отримує <MoveSpeedMod>[0]% _</>. Самозастосовується, якщо ціль не знайдено."
DC/Text_DataAsset_LesserHeal_Desc_LesserHealDesc,Heals the target for <Exec.MagicalHealBase>[0] _</>. Self cast if no target is found.,"Зцілює ціль на <Exec.MagicalHealBase>[0] _</>. Самозастосовується, якщо ціль не знайдено."
DC/Text_DataAsset_CripplingShot_Desc_CripplingShotDesc,Hitting the target’s leg reduces their <MoveSpeedMod>_ by [0]%</> for <Duration>[0] seconds</>.,Влучання в ногу цілі зменшує її <MoveSpeedMod>_ на [0]%</> на <Duration>[0] секунд</>.
DC/Text_Blueprint_UIFunctionLibrary_ItemCharacterEffectTypeInvalid,Invalid,Недійсний
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_RangeAttack_NotEnoughAmmo,Need ammo! Press R To Reload.,"Потрібні набої! Натисніть R, щоб перезарядити."
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_RangeAttack_NotEnoughAmmoInInventory,Not enough ammo.,Недостатньо набоїв.
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_Inventory_NotEnoughSpace,Not enough space.,Недостатньо місця.
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_Inventory_NotSameTeam,Only teammates can access this item.,Тільки члени команди мають доступ до цього предмета.
DC/F214FDE540F06F6072835F97F4B3000C,Player Statistics,Статистика гравця
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_Music_NotSelected,Please select a music from your memory to play.,"Будь ласка, виберіть музику з вашої пам'яті для відтворення."
DC/Text_DataAsset_PlayerCharacterTagMessageRelationshipData_TagMessage_Spell_NotSelected,Please select a spell from your memory to cast.,"Будь ласка, виберіть заклинання з вашої пам'яті, яке ви хочете застосувати."
DC/Text_DataAsset_TrueShot_Desc_TrueShotDesc,"Projectile flight speed is greatly increased, also increasing <PhysicalDamageMod>_ by [0]%</>.","Швидкість польоту снаряда значно збільшується, а також збільшується <PhysicalDamageMod>_ на [0]%</>."
DC/Text_DataAsset_MoraleBoost_Desc_MoraleBoostDesc,Recover <Exec.AddHealthByMaxHealthRatio>[0]% _</> after killing a player.,Відновлювати <Exec.AddHealthByMaxHealthRatio>[0]% _</> після вбивства гравця.
DC/Text_DataAsset_SecondWind_Desc_SecondWindDesc,"Recover <Exec.AddHealthByMaxHealthRatio>[0]% _</> over <Duration>[0] seconds</>. Additionally, Second Wind removes the negative effects of Adrenaline Rush.","Відновлювати <Exec.AddHealthByMaxHealthRatio>[0]% _</> протягом <Duration>[0] секунд</>. Крім того, Second Wind усуває негативні ефекти Adrenaline Rush."
